STATION,DATE,SO2,CO,O3,PM10,PM2.5,NOx,NO,NO2
52,2015/9,3.387916667,0.269902778,42.15819444,31.925,20.79722222,8.434444444,1.280833333,7.164166667
52,2015/10,3.896505376,0.330927419,46.34650538,41.72043011,29.55510753,10.59166667,1.275134409,9.309139785
52,2015/11,5.095138889,0.427958333,39.77083333,51.26944444,37.63194444,18.09611111,1.864027778,16.20055556
52,2015/12,6.584543011,0.539462366,28.4733871,54.16129032,40.09946237,27.7547043,3.926344086,23.84193548
17,2015/1,3.725268817,0.552083333,30.99650538,52.40322581,28.0483871,22.64610215,4.611827957,18.02486559
17,2015/2,3.344642857,0.542485119,30.15401786,49.26339286,26.38690476,22.20238095,4.195238095,17.99880952
17,2015/3,3.545026882,0.583346774,30.2905914,41.4905914,22.72580645,26.22069892,5.318548387,20.88172043
17,2015/4,5.02125,0.528180556,32.95652778,46.23055556,22.27777778,23.12055556,3.96625,19.16069444
17,2015/5,5.408467742,0.498172043,25.98817204,37.86693548,19.19758065,22.8952957,4.252419355,18.6327957
17,2015/6,4.958333333,0.375666667,21.60402778,32.82222222,15.55277778,18.91555556,3.83625,15.06208333
17,2015/7,5.483333333,0.379543011,26.79879032,33.64919355,18.86021505,17.75053763,3.227956989,14.52849462
17,2015/8,4.534005376,0.384610215,18.64516129,26.41666667,14.36962366,18.66747312,3.954973118,14.7233871
17,2015/9,4.483194444,0.455902778,35.83611111,32.55138889,17.50416667,18.82652778,3.418611111,15.40541667
17,2015/10,4.251612903,0.431478495,35.65241935,35.45295699,19.29704301,16.67849462,2.773655914,13.90322581
17,2015/11,4.983194444,0.533541667,22.28472222,33.46388889,18.4375,22.00722222,4.297083333,17.71541667
17,2015/12,3.586693548,0.491854839,25.9280914,39.90591398,19.65053763,21.26801075,4.661424731,16.60403226
53,2015/1,3.95094086,0.573629032,28.79206989,107.0322581,47.70967742,28.83938172,4.954973118,23.87930108
53,2015/2,3.280505952,0.533958333,30.77008929,100.8794643,41.25892857,23.84627976,3.947767857,19.89925595
53,2015/3,2.203494624,0.522473118,27.92513441,94.12096774,32.27284946,23.87956989,3.738306452,20.16545699
53,2015/4,3.206666667,0.394916667,30.60944444,72.39027778,19.83055556,18.52069444,3.004722222,15.52222222
53,2015/5,2.939112903,0.308077957,20.61034946,44.67607527,9.784946237,14.69180108,3.225537634,11.45994624
53,2015/6,3.685555556,0.255569444,15.48111111,39.70694444,5.651388889,13.13625,3.983333333,9.15125
53,2015/7,3.537365591,0.279973118,21.72634409,38.76612903,6.821236559,13.90537634,3.428494624,10.50120968
53,2015/8,2.576075269,0.272580645,17.83252688,30.25403226,6.295698925,14.5530914,3.684408602,10.8688172
53,2015/9,3.030694444,0.387972222,35.83625,43.72777778,13.54166667,14.19958333,2.285555556,11.91569444
53,2015/10,3.234543011,0.460483871,37.12486559,70.28897849,23.28629032,16.98333333,2.75766129,14.21344086
53,2015/11,3.490694444,0.475430556,35.31111111,88.675,26.55,20.25166667,2.987361111,17.25902778
53,2015/12,3.541263441,0.551061828,25.75416667,102.8306452,33.59005376,24.98400538,4.635752688,20.37862903
48,2015/1,4.023655914,0.564959677,29.31626344,91.375,49.01209677,25.82217742,3.974327957,21.84973118
48,2015/2,3.622321429,0.54764881,31.79360119,80.47619048,44.42857143,22.51845238,3.587202381,18.90967262
48,2015/3,3.97983871,0.525927419,28.60752688,71.61424731,37.68145161,22.03360215,3.525403226,18.50806452
48,2015/4,3.753055556,0.374708333,31.32986111,54.59583333,19.63194444,15.34472222,2.410277778,12.94527778
48,2015/5,2.672311828,0.280403226,22.13548387,35.07526882,9.689516129,12.51169355,2.809677419,9.707930108
48,2015/6,3.014861111,0.201166667,17.00513889,26.00694444,5.316666667,10.51402778,3.106944444,7.437083333
48,2015/7,2.828091398,0.241666667,23.77715054,32.6733871,8.737903226,10.96666667,2.595295699,8.376612903
48,2015/8,2.554166667,0.25561828,21.25913978,23.31586022,5.181451613,12.68225806,2.990053763,9.691129032
48,2015/9,3.036666667,0.348819444,35.4925,38.79027778,12.06111111,12.75194444,2.103472222,10.64763889
48,2015/10,3.269354839,0.428051075,35.57473118,68.13037634,23.2016129,15.69233871,2.394758065,13.28521505
48,2015/11,3.675416667,0.477666667,31.55694444,75.94861111,27.07777778,19.43791667,2.8275,16.61791667
48,2015/12,3.78077957,0.570241935,23.37795699,82.04973118,36.02150538,25.84973118,4.744086022,21.12325269
70,2015/1,2.696102151,0.811653226,28.03682796,47.88978495,24.73252688,34.96545699,13.42432796,21.56653226
70,2015/2,2.791666667,0.880580357,26.34895833,47.37797619,24.30505952,38.8046131,15.61830357,23.19642857
70,2015/3,3.050134409,0.946384409,27.12177419,43.06451613,17.6922043,41.82271505,16.60228495,25.23709677
70,2015/4,3.149027778,0.893694444,30.04861111,42.40138889,21.69305556,36.69194444,12.16652778,24.53305556
70,2015/5,3.2625,1.022943548,21.5969086,37.97580645,19.46639785,40.66223118,15.66008065,25.01061828
70,2015/6,3.08375,0.873583333,19.89513889,33.63055556,17.17083333,34.80597222,13.37555556,21.45055556
70,2015/7,2.643951613,0.750376344,22.66317204,27.96102151,15.31182796,28.53293011,10.51774194,18.05268817
70,2015/8,2.822177419,0.779489247,17.48252688,25.79032258,11.71370968,31.68803763,13.20349462,18.48064516
70,2015/9,2.669444444,0.823875,28.93152778,31.26111111,15.42916667,30.28986111,10.60861111,19.68208333
70,2015/10,2.066263441,0.627271505,32.49099462,35.48521505,15.37903226,23.27688172,7.451612903,15.83413978
70,2015/11,2.506944444,0.749222222,26.22680556,29.35555556,13.84583333,29.41625,10.14388889,19.25861111
70,2015/12,2.805913978,0.725389785,24.52701613,30.40188172,15.03897849,31.62365591,12.39314516,19.21693548
2,2015/1,3.762365591,0.488534946,26.57083333,48.05913978,24.43951613,29.53870968,9.915860215,19.62056452
2,2015/2,3.422916667,0.485416667,27.71473214,45.38690476,22.98363095,28.28348214,9.338839286,18.95386905
2,2015/3,4.641666667,0.459650538,28.01626344,39.97177419,22.66129032,26.72580645,7.019086022,19.72607527
2,2015/4,5.177222222,0.435472222,28.96,40.40555556,21.78055556,27.63486111,7.512083333,20.13569444
2,2015/5,5.357123656,0.492352151,22.13158602,36.3938172,18.67876344,31.04959677,8.908064516,22.15577957
2,2015/6,5.475972222,0.412486111,21.88944444,32.70277778,15.91805556,25.5425,7.139305556,18.38944444
2,2015/7,5.260215054,0.338427419,19.94260753,30.74193548,14.81048387,20.28629032,5.232526882,15.05403226
2,2015/8,4.60188172,0.323427419,18.24946237,24.20833333,13.13575269,19.92043011,6.047177419,13.89126344
2,2015/9,3.627586207,0.392198276,28.26767241,25.92528736,11.54597701,20.68347701,4.76954023,15.91106322
2,2015/10,3.013709677,0.338642473,32.56182796,29.3561828,12.00537634,16.84569892,3.234677419,13.6061828
2,2015/11,3.254583333,0.396708333,27.87583333,29.75555556,14.38194444,20.26541667,5.005833333,15.26763889
2,2015/12,3.13172043,0.433387097,25.88266129,38.79704301,19.52284946,22.55483871,5.999731183,16.58145161
29,2015/1,2.929973118,0.441129032,31.69274194,64.61424731,25.93145161,19.29247312,2.994489247,16.28951613
29,2015/2,2.60327381,0.430372024,31.77232143,61.28720238,26.16071429,17.29613095,2.629017857,14.66502976
29,2015/3,2.738575269,0.422836022,30.74502688,55.03225806,24.70430108,18.86424731,2.68655914,16.17768817
29,2015/4,3.111944444,0.326388889,35.73597222,50.24166667,18.70138889,15.3325,2.1075,13.19791667
29,2015/5,2.909139785,0.315403226,25.74556452,42.20564516,15.07258065,15.74650538,2.35188172,13.41169355
29,2015/6,2.864166667,0.230222222,19.14611111,31.00138889,7.797222222,12.40125,2.554027778,9.866527778
29,2015/7,2.844758065,0.239112903,26.80255376,41.59677419,12.43145161,11.09569892,1.866801075,9.244489247
29,2015/8,3.176344086,0.274489247,23.93736559,36.21639785,11.75403226,13.11922043,2.215053763,10.92405914
29,2015/9,3.045694444,0.367194444,34.79541667,47.85416667,18.50972222,16.78208333,2.305972222,14.51444444
29,2015/10,2.754301075,0.38608871,36.82526882,58.44086022,22.1922043,16.88534946,1.922983871,14.97553763
29,2015/11,3.169583333,0.460277778,30.66791667,52.8125,19.06805556,21.83125,2.871944444,18.94027778
29,2015/12,2.883198925,0.430819892,28.0061828,51.79032258,19.13306452,18.66397849,3.102150538,15.55094086
10,2015/1,2.283467742,0.394758065,33.16330645,46.41666667,18.26612903,13.09274194,3.100537634,9.988037634
10,2015/2,2.480803571,0.418764881,33.23690476,42.32589286,18.62946429,14.70744048,3.33764881,11.38184524
10,2015/3,2.217607527,0.415107527,32.85201613,38.45564516,14.80107527,16.14408602,3.555913978,12.61330645
10,2015/4,2.6075,0.384958333,32.6875,40.84166667,15.72638889,14.76833333,2.705,12.06930556
10,2015/5,2.927419355,0.390927419,25.21290323,38.65456989,13.39112903,17.40887097,3.477553763,13.93198925
10,2015/6,2.754583333,0.303069444,19.62486111,32.53055556,8.569444444,14.43222222,2.848055556,11.60847222
10,2015/7,2.643682796,0.27422043,23.66155914,35.44354839,9.852150538,12.42137097,2.528629032,9.904704301
10,2015/8,2.358184524,0.260520833,20.18050595,30.00446429,6.694940476,11.6889881,2.404761905,9.291071429
10,2015/9,2.324281609,0.353591954,32.83951149,38.34626437,11.22701149,12.82399425,2.429885057,10.38793103
10,2015/10,2.090053763,0.299650538,36.32177419,32.09946237,12.34139785,10.04677419,1.75672043,8.289516129
10,2015/11,2.587916667,0.379222222,32.37763889,28.73194444,13.54722222,13.54194444,2.735138889,10.80333333
10,2015/12,2.265053763,0.365295699,31.99731183,31.1827957,14.61290323,12.01465054,2.662231183,9.350537634
22,2015/1,3.333736559,0.399583333,36.63198925,55.29569892,25.84946237,15.57231183,3.047311828,12.52352151
22,2015/2,3.035565476,0.391190476,34.5985119,55.08928571,24.46577381,15.59166667,2.772767857,12.81547619
22,2015/3,2.959811828,0.372956989,34.47365591,45.23924731,18.40053763,16.97137097,3.364247312,13.59637097
22,2015/4,3.117777778,0.312736111,36.60972222,44.42361111,15.39305556,14.54875,2.305277778,12.24055556
22,2015/5,3.191666667,0.282594086,29.23051075,40.21639785,13.23387097,14.86962366,2.770967742,12.11344086
22,2015/6,3.06625,0.178569444,21.31305556,32.40694444,7.680555556,11.89375,3.145833333,8.74125
22,2015/7,2.627553763,0.19797043,28.31155914,40.30376344,11.37768817,11.35497312,2.002688172,9.363978495
22,2015/8,3.219892473,0.213709677,21.87836022,33.00672043,3.689516129,11.97486559,2.707392473,9.286962366
22,2015/9,3.703055556,0.295847222,39.46569444,42.51388889,11.32777778,12.28805556,2.355972222,9.929583333
22,2015/10,3.134139785,0.306290323,41.99435484,45.31989247,15.20833333,11.39139785,2.06827957,9.333467742
22,2015/11,3.295833333,0.370875,34.34055556,33.82222222,16.16111111,15.83138889,2.80375,13.03333333
22,2015/12,3.234139785,0.35452957,33.26774194,39.7688172,17.32392473,13.44717742,2.880107527,10.57567204
60,2015/1,3.434811828,0.501760753,35.39045699,93.64247312,44.22446237,18.33615591,1.965725806,16.36774194
60,2015/2,3.310267857,0.491622024,38.25297619,97.23065476,44.60416667,16.14717262,1.817410714,14.33139881
60,2015/3,2.822177419,0.414301075,35.02701613,76.57258065,34.35349462,14.95268817,1.939247312,13.01935484
60,2015/4,2.873472222,0.302333333,33.19694444,54.62361111,23.21944444,12.13513889,1.761666667,10.40444444
60,2015/5,2.261021505,0.205040323,24.25215054,33.98790323,14.81989247,9.51344086,1.755376344,7.768145161
60,2015/6,2.384166667,0.157180556,18.39402778,27.9,10.99583333,7.810694444,1.789027778,6.023472222
60,2015/7,1.905107527,0.180927419,24.98682796,31.125,12.67607527,5.639784946,1.271639785,4.368951613
60,2015/8,2.175,0.18686828,25.87580645,31.19086022,13.61693548,5.853091398,1.214247312,4.640725806
60,2015/9,2.163472222,0.258041667,34.96347222,37.51666667,19.08194444,5.984861111,1.078472222,4.905694444
60,2015/10,2.471774194,0.300067204,38.44852151,43.7594086,22.09139785,7.163575269,1.11061828,6.060080645
60,2015/11,2.932083333,0.374861111,40.57361111,65.51388889,34.64861111,10.10791667,0.969722222,9.1275
60,2015/12,2.95188172,0.502983871,32.75215054,78.82392473,42.18817204,16.41935484,1.740322581,14.66706989
69,2015/1,2.784811828,0.493239247,27.50819892,80.59677419,52.07392473,20.54462366,2.603763441,17.94811828
69,2015/2,2.294642857,0.502529762,29.71145833,85.83630952,50.88392857,17.57202381,2.3,15.28154762
69,2015/3,2.448924731,0.46266129,26.65201613,79.66397849,47.80913978,20.51532258,3.204435484,17.3202957
69,2015/4,2.72375,0.329541667,33.6375,57.95416667,29.91666667,15.04708333,2.450416667,12.62388889
69,2015/5,2.115053763,0.236438172,24.37204301,41.80241935,14.70833333,11.61922043,2.35483871,9.284811828
69,2015/6,2.126666667,0.174875,21.65541667,33.02638889,11.74027778,6.964305556,1.379861111,5.595833333
69,2015/7,2.07983871,0.202217742,26.89435484,34.14784946,12.57930108,7.347043011,1.282123656,6.071505376
69,2015/8,2.148521505,0.216733871,24.22607527,31.62365591,11.8938172,8.102956989,1.744086022,6.372715054
69,2015/9,2.426149425,0.305244253,38.80704023,49.7816092,25.81465517,10.11293103,1.372844828,8.732327586
69,2015/10,2.490053763,0.379932796,33.49072581,67.38172043,34.97849462,13.45134409,1.744892473,11.75026882
69,2015/11,3.110277778,0.4215,30.86430556,70.575,38.37777778,18.28972222,2.403333333,15.88902778
69,2015/12,3.443145161,0.508870968,22.06975806,65.94354839,42.26612903,21.66384409,3.412768817,18.24865591
23,2015/1,2.643413978,0.457446237,31.89287634,48.86290323,25.68145161,16.79193548,2.438844086,14.36182796
23,2015/2,2.117857143,0.455967262,30.05133929,50.0014881,27.11607143,16.72366071,2.545386905,14.17172619
23,2015/3,2.034274194,0.420430108,29.93682796,44.30645161,24.0094086,14.85188172,2.547311828,12.30040323
23,2015/4,2.182638889,0.329902778,34.75472222,41.64166667,21.35416667,12.2075,1.781805556,10.41430556
23,2015/5,1.89327957,0.308104839,24.13481183,35.42069892,15.08198925,12.25268817,2.083198925,10.18104839
23,2015/6,2.226527778,0.255277778,22.83541667,32.57083333,9.047222222,9.825694444,2.336944444,7.483611111
23,2015/7,2.198924731,0.240349462,29.45483871,34.31854839,11.51075269,8.531451613,1.749865591,6.792473118
23,2015/8,1.966935484,0.228575269,22.53077957,23.30510753,6.427419355,8.355510753,1.887231183,6.476075269
23,2015/9,2.219861111,0.310763889,37.79875,35.19166667,15.09722222,9.896805556,1.434722222,8.473472222
23,2015/10,1.861962366,0.31202957,38.9186828,39.13575269,20.5672043,10.64462366,1.797983871,8.872446237
23,2015/11,2.060694444,0.367277778,30.63097222,28.30694444,13.09861111,12.49430556,2.268888889,10.22208333
23,2015/12,2.446908602,0.408373656,28.30255376,38.13575269,21.40456989,14.34583333,2.994623656,11.35215054
34,2015/1,4.72016129,0.469032258,31.90053763,66.37365591,35.20833333,19.14475806,3.158736559,15.96854839
34,2015/2,4.495982143,0.436755952,32.56517857,65.52678571,35.75744048,16.53556548,2.473214286,14.07306548
34,2015/3,4.397043011,0.400349462,33.1047043,56.84408602,31.20564516,16.87795699,2.265994624,14.62997312
34,2015/4,4.090972222,0.3165,36.00930556,48.32222222,23.19861111,12.59569444,1.727222222,10.88861111
34,2015/5,3.486155914,0.290336022,25.83077957,38.41801075,20.06854839,12.10094086,2.010752688,10.10645161
34,2015/6,2.666944444,0.205763889,18.02472222,29.28611111,11.0125,8.199722222,1.951805556,6.273194444
34,2015/7,2.815322581,0.205564516,29.12244624,35.25134409,15.96639785,7.091935484,1.432930108,5.662903226
34,2015/8,2.912768817,0.22452957,24.63373656,28.75672043,12.05510753,9.33172043,2.120833333,7.23077957
34,2015/9,4.471527778,0.337930556,35.63375,42.85277778,20.13333333,14.25166667,2.376944444,11.85763889
34,2015/10,4.685483871,0.37641129,37.47298387,58.6922043,26.48655914,16.15645161,2.177284946,13.98104839
34,2015/11,4.666805556,0.416388889,30.74472222,58.11944444,29.0125,18.9275,2.827638889,16.1075
34,2015/12,4.602150538,0.426263441,27.23024194,46.24596774,22.82123656,19.1188172,3.190994624,15.91263441
47,2015/1,2.441397849,0.460793011,35.49744624,78.26478495,39.56317204,13.83938172,1.611424731,12.22123656
47,2015/2,2.092261905,0.454791667,37.13675595,73.79464286,36.31845238,12.11845238,1.739136905,10.38883929
47,2015/3,2.240053763,0.432392473,34.4938172,64.91801075,28.82526882,12.71034946,1.69516129,11.01975806
47,2015/4,2.113888889,0.313180556,34.7225,46.31805556,17.47361111,9.771388889,1.596666667,8.190138889
47,2015/5,1.558736559,0.221384409,23.90658602,26.20295699,11.48655914,7.209811828,1.686424731,5.532123656
47,2015/6,1.720416667,0.171416667,21.94722222,24.46111111,9.013888889,6.186388889,1.355694444,4.831388889
47,2015/7,1.515188172,0.190927419,26.8266129,23.2688172,10.9422043,5.295295699,1.41061828,3.89327957
47,2015/8,1.418413978,0.185201613,24.68077957,16.34274194,8.357526882,5.206451613,1.281586022,3.933602151
47,2015/9,1.623333333,0.2745,35.86916667,23.05138889,13.89305556,6.027083333,1.120277778,4.912083333
47,2015/10,1.917473118,0.329771505,37.8077957,46.15188172,26.15725806,7.872311828,1.310483871,6.570833333
47,2015/11,2.058888889,0.382263889,36.13402778,54.25277778,31.73472222,10.33611111,1.7775,8.575416667
47,2015/12,1.815322581,0.452930108,28.4,60.3561828,33.60887097,13.28212366,1.748790323,11.52755376
46,2015/1,3.659005376,0.645228495,30.71948925,79.79301075,42.42069892,24.09610215,2.963306452,21.14677419
46,2015/2,3.265029762,0.603020833,33.15074405,72.77529762,38.65625,21.09479167,2.539136905,18.59940476
46,2015/3,3.703360215,0.574180108,30.8188172,62.33467742,30.00537634,20.94045699,2.289650538,18.66465054
46,2015/4,3.133055556,0.407375,34.49833333,49.47916667,19.58611111,13.89708333,1.309722222,12.60583333
46,2015/5,2.748790323,0.335981183,26.14556452,30.85349462,12.88978495,11.21438172,1.429569892,9.799731183
46,2015/6,3.017222222,0.229152778,18.40944444,23.65,6.513888889,8.320416667,1.509722222,6.818055556
46,2015/7,2.585752688,0.288817204,24.2327957,29.59677419,10.82123656,9.426075269,1.642607527,7.795833333
46,2015/8,2.691532258,0.324959677,23.0641129,27.25268817,10.79704301,11.44287634,2.261962366,9.189112903
46,2015/9,3.352083333,0.421625,42.50222222,39.71388889,16.64027778,12.70680556,1.559444444,11.16805556
46,2015/10,3.609139785,0.483534946,40.53051075,45.27956989,24.42876344,16.26465054,1.800806452,14.48897849
46,2015/11,3.781805556,0.549111111,37.09125,64.29444444,28.98472222,19.54722222,2.114166667,17.43902778
46,2015/12,3.504569892,0.603333333,28.00577957,65.9327957,32.34811828,23.28978495,3.363306452,19.96102151
62,2015/1,1.476075269,0.400080645,34.52594086,31.01747312,16.00537634,8.415591398,1.842741935,6.586827957
62,2015/2,1.452380952,0.426011905,34.61264881,28.69196429,14.27529762,8.554464286,1.791666667,6.772321429
62,2015/3,1.278360215,0.390456989,33.4936828,21.13844086,8.176075269,7.377956989,1.739112903,5.648521505
62,2015/4,1.215694444,0.347888889,31.15388889,21.92638889,8.831944444,7.287916667,1.924305556,5.364166667
62,2015/5,1.343817204,0.347244624,26.38051075,20.93413978,8.478494624,7.779569892,1.959946237,5.836827957
62,2015/6,1.412222222,0.273180556,19.98625,22.83194444,7.594444444,6.967083333,2.102083333,4.875138889
62,2015/7,1.139516129,0.267674731,22.09865591,25.53897849,8.423387097,7.139112903,2.349731183,4.803091398
62,2015/8,1.378494624,0.269274194,18.56747312,26.10483871,7.396505376,7.182258065,2.417204301,4.778494624
62,2015/9,1.260972222,0.308611111,29.60041667,15.025,6.475,6.798194444,1.821666667,4.9775
62,2015/10,1.223655914,0.291747312,30.17647849,29.25403226,10.25,6.543817204,1.753897849,4.788575269
62,2015/11,1.300416667,0.303027778,25.28583333,14.78333333,4.919444444,6.610833333,1.824027778,4.79625
62,2015/12,1.414112903,0.357204301,28.9016129,20.95564516,8.099462366,7.723521505,2.018817204,5.715725806
41,2015/1,3.684543011,0.350430108,39.59569892,68.92876344,38.79973118,12.04153226,1.656854839,10.37594086
41,2015/2,3.591517857,0.334360119,40.36830357,64.86607143,35.24107143,11.39479167,1.653422619,9.746130952
41,2015/3,3.262096774,0.312634409,38.81438172,53.54435484,29.96102151,10.94260753,1.428091398,9.517876344
41,2015/4,3.054444444,0.235458333,41.63638889,43.86527778,22.68055556,8.944444444,1.452222222,7.505972222
41,2015/5,2.733064516,0.195201613,31.73817204,33.40860215,18.15322581,7.579166667,1.408333333,6.176344086
41,2015/6,2.124583333,0.128625,19.03291667,26.125,9.555555556,6.908472222,2.043472222,4.872361111
41,2015/7,2.89327957,0.150658602,28.62056452,32.8655914,14.78091398,7.405645161,1.822983871,5.578629032
41,2015/8,2.755645161,0.139045699,25.64005376,22.06989247,9.934139785,7.110349462,1.787903226,5.323790323
41,2015/9,3.417916667,0.242652778,40.36263889,39.88194444,21.61944444,10.22638889,1.847083333,8.376666667
41,2015/10,4.188575269,0.282150538,43.78776882,55.42741935,27.55510753,11.18709677,1.655645161,9.534005376
41,2015/11,4.385277778,0.326611111,38.99986111,58.68472222,32.11666667,13.16416667,2.065416667,11.09236111
41,2015/12,3.751344086,0.340537634,34.80416667,55.23387097,25.85215054,11.93830645,1.737634409,10.19986559
63,2015/1,1.985080645,0.414731183,30.07795699,39.65188172,15.46639785,12.21505376,1.597177419,10.6155914
63,2015/2,1.770238095,0.409657738,31.29880952,35.93452381,11.40178571,12.26681548,2.261160714,10.00639881
63,2015/3,1.518951613,0.353602151,29.87849462,26.76612903,6.455645161,11.19677419,2.269489247,8.931586022
63,2015/4,1.646527778,0.324722222,31.045,29.15694444,4.990277778,8.807083333,1.360833333,7.449722222
63,2015/5,1.702688172,0.309072581,27.87271505,25.94623656,7.85483871,8.830107527,1.619623656,7.228763441
63,2015/6,1.22,0.205583333,20.63333333,23.75277778,10.60138889,6.00625,1.700416667,4.309861111
63,2015/7,1.552284946,0.202002688,23.58803763,27.30376344,12.48387097,5.647849462,1.58844086,4.065591398
63,2015/8,1.841666667,0.227446237,19.87137097,24.16532258,10.09811828,5.844354839,1.771774194,4.074327957
63,2015/9,1.536944444,0.254097222,30.88583333,27.63472222,13.60972222,7.460833333,1.823194444,5.634027778
63,2015/10,1.683198925,0.30188172,31.53629032,30.76478495,14.27688172,8.61344086,1.932930108,6.699731183
63,2015/11,1.713333333,0.316625,24.58958333,20.08055556,9.447222222,9.556666667,1.975694444,7.608194444
63,2015/12,1.951344086,0.383696237,26.02795699,26.875,13.83198925,11.27567204,2.219086022,9.056586022
26,2015/1,4.087365591,0.513158602,25.23696237,55.33198925,30.79973118,23.80053763,4.947715054,18.86787634
26,2015/2,3.299255952,0.509241071,24.02306548,55.58779762,30.36755952,23.08035714,4.854315476,18.20178571
26,2015/3,3.045833333,0.463776882,25.85080645,49.6344086,27.01209677,21.60725806,3.519354839,18.1016129
26,2015/4,3.264027778,0.377527778,31.38458333,68.56388889,23.95277778,16.47722222,2.042916667,14.44833333
26,2015/5,2.940188172,0.338965054,23.71666667,44.97446237,18.21505376,15.13776882,2.443817204,12.69879032
26,2015/6,2.720416667,0.232888889,20.56083333,31.79444444,11.35694444,10.58944444,1.889027778,8.709027778
26,2015/7,2.582795699,0.253615591,26.59959677,37.81182796,14.93682796,9.488306452,1.493413978,8.000268817
26,2015/8,2.210752688,0.279045699,23.89099462,31.86827957,9.745967742,11.86182796,2.291801075,9.569758065
26,2015/9,3.135416667,0.382236111,33.45458333,47.53888889,21.33194444,15.92097222,2.674861111,13.22458333
26,2015/10,3.236693548,0.404919355,32.97983871,44.32392473,21.24193548,16.38252688,2.526344086,13.8311828
26,2015/11,3.847638889,0.482861111,27.17847222,51.35416667,27.57638889,21.14888889,3.822083333,17.34944444
26,2015/12,3.768413978,0.484072581,23.06626344,47.44086022,23.08736559,21.22553763,4.636827957,16.62419355
8,2015/1,2.912903226,0.649677419,24.92123656,50.48252688,26.64919355,30.72822581,9.842741935,20.87311828
8,2015/2,3.148958333,0.596235119,23.66785714,49.86011905,26.83630952,26.98407738,5.755059524,21.24122024
8,2015/3,3.387365591,0.638534946,23.59327957,43.3844086,23.68548387,30.28293011,7.372983871,22.91841398
8,2015/4,3.226944444,0.578541667,26.92722222,42.49166667,20.29861111,25.7475,4.77,20.99305556
8,2015/5,3.491111111,0.632888889,18.39763889,36.46111111,13.95138889,28.62638889,6.6525,21.97875
8,2015/6,3.545138889,0.49475,19.01805556,34.17638889,8.3875,22.26513889,3.788194444,18.49597222
8,2015/7,3.211962366,0.441102151,21.40174731,30.89516129,9.684139785,19.35322581,3.895833333,15.47701613
8,2015/8,2.515860215,0.50719086,15.03064516,24.46370968,6.870967742,21.97083333,5.513844086,16.46908602
8,2015/9,2.747916667,0.597680556,26.03458333,33.58611111,10.23333333,22.43055556,4.945833333,17.48888889
8,2015/10,2.804569892,0.501034946,25.07284946,32.19489247,12.7311828,18.69193548,3.31438172,15.38602151
8,2015/11,3.278055556,0.525472222,23.80041667,36.09861111,11.71666667,21.45791667,4.334166667,17.13416667
8,2015/12,3.254301075,0.528306452,20.8219086,37.80510753,14.20026882,22.37110215,4.586962366,17.79193548
13,2015/1,3.014516129,0.645927419,23.67002688,48.36021505,24.76478495,35.18293011,9.330107527,25.83709677
13,2015/2,2.933035714,0.653184524,24.65431548,46.77827381,24.02083333,34.2125,8.609077381,25.59613095
13,2015/3,3.345698925,0.68219086,25.38736559,39.65860215,20.57392473,37.45403226,9.62016129,27.82930108
13,2015/4,3.301111111,0.602208333,29.76375,40.98611111,20.63055556,31.20027778,5.808472222,25.41125
13,2015/5,3.677553763,0.656491935,23.01653226,36.48521505,17.87768817,33.06626344,7.967876344,25.06989247
13,2015/6,3.20125,0.532180556,23.22152778,32.51944444,15.39305556,25.31805556,5.137361111,20.18180556
13,2015/7,2.531317204,0.487836022,23.68413978,31.70564516,15.28494624,23.68870968,5.368682796,18.32392473
13,2015/8,2.777419355,0.494892473,17.67284946,27.24327957,12.69623656,26.97526882,7.783467742,19.19516129
13,2015/9,2.94,0.561166667,30.15388889,31.36944444,16.47916667,27.45958333,5.515555556,21.94083333
13,2015/10,2.944086022,0.477069892,30.07325269,36.46639785,18.28091398,26.00819892,5.19233871,20.8155914
13,2015/11,3.038194444,0.524611111,24.68888889,30.51805556,16.20972222,27.72458333,6.274583333,21.45375
13,2015/12,3.286424731,0.567674731,21.43387097,39.96908602,19.50672043,31.16357527,7.715053763,23.43024194
3,2015/1,2.522983871,0.285107527,42.17379032,64.24193548,22.33064516,7.849731183,1.727822581,6.111290323
3,2015/2,2.454315476,0.29671131,42.15178571,52.7827381,19.67410714,8.052529762,1.626339286,6.432440476
3,2015/3,2.336155914,0.274623656,42.36599462,49.84408602,18.18413978,8.979569892,2.015591398,6.960887097
3,2015/4,2.908194444,0.247375,42.92263889,46.70694444,20.3375,8.81375,1.863194444,6.970555556
3,2015/5,3.080645161,0.249865591,35.38655914,42.0766129,20.58198925,10.00564516,1.95577957,8.060887097
3,2015/6,2.970833333,0.200513889,29.24402778,37.14027778,22.02777778,9.447222222,2.03375,7.415
3,2015/7,3.349596774,0.187513441,28.47311828,38.64112903,15.83467742,8.560215054,2.009677419,6.565188172
3,2015/8,2.762096774,0.180819892,26.69556452,26.42741935,12.43413978,8.258333333,2.208064516,6.05766129
3,2015/9,2.249722222,0.220986111,39.42861111,32.21388889,10.28194444,6.982222222,1.653055556,5.342638889
3,2015/10,2.311962366,0.217594086,44.72997312,60.28897849,15.86424731,5.793145161,1.381989247,4.420026882
3,2015/11,2.657777778,0.251,37.93333333,44.65,13.73194444,7.50875,1.705833333,5.811111111
